id,type,source,target
211631,@,110743,110741
211632,@,110744,110743
211633,@,110745,110378
211634,%m,110745,110746
211635,@,110746,110743
211636,@,110747,110378
211637,%m,110747,110748
211638,@,110748,110743
211639,@,110749,110378
211640,@,110750,110743
211641,@,110751,110378
211642,%m,110751,110752
211643,@,110752,110743
211644,@,110753,110378
211645,%m,110753,110754
211646,@,110754,110743
211647,@,110755,110754
211648,@,110756,110754
211649,@,110757,110378
211650,%m,110757,110758
211651,@,110758,110743
211652,@,110759,110378
211653,%m,110759,110760
211654,%m,110759,110763
211655,@,110760,110743
211656,@,110761,110760
211657,@,110762,110761
211658,@,110763,110760
211659,@,110764,110378
211660,@,110765,110743
211661,@,110766,110765
211662,@,110767,110765
211663,@,110768,110765
211664,@,110769,110743
211665,@,110770,110378
211666,%m,110770,110771
211667,%m,110770,110772
211668,%m,110770,110773
211669,@,110771,110769
211670,@,110772,110769
211671,@,110773,110769
211672,@,110774,110378
211673,%m,110774,110775
211674,@,110775,110769
211675,@,110776,110378
211676,%m,110776,110777
211677,@,110777,110743
211678,@,110778,110378
211679,%m,110778,110779
211680,@,110780,110779
211681,@,110781,110779
211682,@,110782,110378
211683,%m,110782,110783
211684,@,110783,110743
211685,@,110784,110783
211686,@,110786,110378
211687,%m,110786,110787
211688,@,110787,110743
211689,@,110788,110787
211690,@,110789,110787
211691,@,110791,110378
211692,%m,110791,110792
211693,@,110792,110743
211694,@,110793,110378
211695,%m,110793,110794
211696,@,110794,110743
211697,@,110795,110378
211698,%m,110795,110797
211699,@,110796,110378
211700,@,110797,110743
211701,@,110798,110743
211702,@,110799,110378
211703,%m,110799,110801
211704,%m,110799,110802
211705,@,110800,110378
211706,@,110801,110798
211707,@,110802,110798
211708,@,110803,110798
211709,@,110804,110803
211710,@,110805,110378
211711,@,110806,110743
211712,@,110807,110378
211713,%m,110807,110808
211714,@,110808,110743
211715,@,110809,110808
211716,@,110810,110378
211717,%m,110810,110811
211718,@,110811,110743
211719,@,110812,110378
211720,%m,110812,110813
211721,@,110813,110743
211722,@,110814,110378
211723,%m,110814,110815
211724,@,110815,110743
211725,@,110816,110815
211726,@,110817,110378
211727,%m,110817,110818
211728,@,110818,110743
211729,@,110819,110377
211730,@,110820,110377
211731,%m,110820,110822
211732,@,110821,110741
211733,@,110822,110378
211734,%m,110822,110823
211735,@,110823,110821
211736,@,110824,110378
211737,@,110825,110743
211738,@,110826,110825
211739,@,110827,110741
211740,@,110828,110377
211741,%m,110828,110829
211742,%m,110828,110831
211743,%m,110828,110833
211744,%m,110828,110835
211745,%m,110828,110837
211746,@,110829,110827
211747,@,110830,110829
211748,@,110831,110378
211749,%m,110831,110832
211750,@,110832,110829
211751,%m,110833,110834
211752,@,110834,110829
211753,@,110835,110378
211754,%m,110835,110836
211755,@,110836,110829
211756,@,110837,110377
211757,%m,110837,110839
211758,%m,110837,110840
211759,@,110838,110377
211760,@,110839,110829
211761,@,110840,110378
211762,%m,110840,110842
211763,%m,110840,110843
211764,%m,110840,110844
211765,@,110841,110839
211766,@,110842,110839
211767,@,110843,110839
211768,@,110844,110839
211769,@,110845,110839
211770,@,110846,110377
211771,%m,110846,110849
211772,%m,110846,110851
211773,%m,110846,110854
211774,%m,110846,110856
211775,%m,110846,110858
211776,%m,110846,110860
211777,%m,110846,110866
211778,%m,110846,110869
211779,%m,110846,110871
211780,%m,110846,110875
211781,%m,110846,110877
211782,%m,110846,110881
211783,%m,110846,110884
211784,@,110847,110741
211785,@,110848,110847
211786,@,110849,110378
211787,%m,110849,110850
211788,@,110850,110848
211789,@,110851,110378
211790,%m,110851,110852
211791,@,110852,110848
211792,@,110853,110847
211793,@,110854,110378
211794,%m,110854,110855
211795,@,110855,110853
211796,@,110856,110378
211797,%m,110856,110857
211798,@,110857,110853
211799,@,110858,110378
211800,%m,110858,110859
211801,@,110859,110853
211802,%m,110860,110861
211803,@,110861,110847
211804,@,110862,110378
211805,%m,110862,110864
211806,%m,110862,110865
211807,%m,110862,110867
211808,@,110863,110847
211809,@,110864,110863
211810,@,110865,110863
211811,@,110866,110378
211812,%m,110866,110868
211813,@,110867,110863
211814,@,110868,110863
211815,@,110869,110378
211816,@,110870,110847
211817,@,110871,110378
211818,%m,110871,110872
211819,@,110872,110847
211820,@,110873,110872
211821,@,110874,110873
211822,%m,110875,110876
211823,@,110876,110847
211824,@,110877,110378
211825,%m,110877,110878
211826,@,110878,110847
211827,@,110879,110378
211828,%m,110879,110880
211829,@,110880,110847
211830,@,110881,110378
211831,%m,110881,110882
211832,@,110882,110847
211833,@,110883,110882
211834,@,110884,110378
211835,%m,110884,110885
211836,@,110885,110847
211837,@,110886,110377
211838,%m,110886,110887
211839,@,110887,110741
211840,@,110888,110377
211841,%m,110888,110889
211842,%m,110888,110893
211843,%m,110888,110896
211844,@,110889,110741
211845,@,110890,110378
211846,%m,110890,110891
211847,%m,110890,110892
211848,@,110891,110889
211849,@,110892,110889
211850,@,110893,110378
211851,%m,110893,110894
211852,%m,110893,110895
211853,@,110894,110889
211854,@,110895,110889
211855,@,110896,110378
211856,%m,110896,110897
211857,@,110897,110889
211858,@,110898,110377
211859,%m,110898,110899
211860,%m,110898,110900
211861,%m,110898,110903
211862,%m,110898,110915
211863,%m,110898,110918
211864,@,110899,110889
211865,@,110900,110378
211866,%m,110900,110901
211867,%m,110900,110902
211868,@,110902,110899
211869,@,110903,110899
211870,@,110904,110378
211871,%m,110904,110906
211872,%m,110904,110908
211873,%m,110904,110910
211874,%m,110904,110911
211875,%m,110904,110912
211876,%m,110904,110913
211877,%m,110904,110914
211878,@,110905,110903
211879,@,110906,110903
211880,@,110907,110906
211881,@,110908,110903
211882,@,110909,110903
211883,@,110910,110903
211884,@,110911,110903
211885,@,110912,110903
211886,@,110913,110903
211887,@,110914,110903
211888,@,110915,110378
211889,%m,110915,110916
211890,@,110916,110903
211891,@,110917,110903
211892,@,110918,110378
211893,@,110919,110899
211894,@,110920,129756
211895,@,110921,128759
211896,@,110922,128437
211897,@,110923,128437
211898,@,110924,140954
211899,@,110925,140959
211900,@,110926,140944
211901,%m,110926,110927
211902,%m,110926,110928
211903,%m,110926,111002
211904,%m,110926,111004
211905,%m,110926,111005
211906,%m,110926,111008
211907,%m,110926,111010
211908,%m,110926,111018
211909,%m,110926,111031
211910,%m,110926,112050
211911,%m,110926,112193
211912,%m,110926,113124
211913,@,110927,111681
211914,%p,110927,111669
211915,%p,110927,111671
211916,%p,110927,111677
211917,%p,110927,128464
211918,%p,110927,129788
211919,@,110928,140948
211920,%m,110928,110931
211921,%m,110928,111020
211922,%m,110928,111022
211923,@,110929,129816
211924,@,110930,129816
211925,@,110931,140948
211926,%m,110931,110932
211927,%m,110931,110933
211928,%m,110931,110937
211929,%m,110931,110939
211930,%m,110931,110943
211931,%m,110931,110947
211932,%m,110931,110967
211933,@,110933,108809
211934,%m,110933,110934
211935,@,110934,110924
211936,%m,110934,110935
211937,@,110935,110925
211938,%m,110935,110936
211939,@,110936,110932
211940,@,110937,108809
211941,%m,110937,110938
211942,@,110938,110932
211943,@,110939,108809
211944,%m,110939,110940
211945,%m,110939,110941
211946,@,110940,110932
211947,@,110941,110925
211948,%m,110941,110942
211949,@,110942,110940
211950,@,110943,108809
211951,%m,110943,110944
211952,%m,110943,110945
211953,@,110945,110925
211954,%m,110945,110946
211955,@,110946,110944
211956,@,110947,108809
211957,%m,110947,110948
211958,%m,110947,110949
211959,%m,110947,110959
211960,%m,110947,110961
211961,%m,110947,110965
211962,@,110948,110932
211963,@,110949,110924
211964,%m,110949,110952
211965,@,110950,110925
211966,%m,110950,110951
211967,@,110951,110948
211968,@,110952,110925
211969,%m,110952,110953
211970,%m,110952,110954
211971,@,110953,110948
211972,@,110954,110948
211973,@,110955,110924
211974,%m,110955,110956
211975,%m,110955,110957
211976,@,110956,110948
211977,@,110957,110925
211978,%m,110957,110958
211979,@,110958,110948
211980,@,110959,110924
211981,%m,110959,110960
211982,@,110960,110948
211983,@,110961,110924
211984,%m,110961,110963
211985,@,110962,110948
211986,@,110963,110925
211987,%m,110963,110964
211988,@,110964,110962
211989,@,110965,110924
211990,%m,110965,110966
211991,@,110966,110948
211992,@,110967,108809
211993,%m,110967,110968
211994,%m,110967,110969
211995,%m,110967,110970
211996,%m,110967,110983
211997,%m,110967,110985
211998,%m,110967,110986
211999,%m,110967,110988
212000,%m,110967,110990
212001,%m,110967,110994
212002,%m,110967,110996
212003,%m,110967,110998
212004,@,110969,110968
212005,@,110970,110924
212006,%m,110970,110971
212007,%m,110970,110972
212008,%m,110970,110981
212009,@,110971,110969
212010,@,110972,110925
212011,%m,110972,110973
212012,%m,110972,110974
212013,%m,110972,110975
212014,%m,110972,110976
212015,%m,110972,110977
212016,%m,110972,110978
212017,%m,110972,110979
212018,%m,110972,110980
212019,@,110973,110971
212020,@,110974,110971
212021,@,110975,110971
212022,@,110976,110971
212023,@,110977,110971
212024,@,110979,110971
212025,@,110980,110971
212026,@,110981,110925
212027,%m,110981,110982
212028,@,110982,110971
212029,@,110983,110924
212030,%m,110983,110984
212031,@,110984,110969
212032,@,110985,110968
212033,@,110986,110924
212034,%m,110986,110987
212035,@,110987,110985
212036,@,110988,110924
212037,%m,110988,110989
212038,@,110989,110985
212039,@,110990,110924
212040,%m,110990,110991
212041,%m,110990,110992
212042,@,110991,110985
212043,@,110992,110925
212044,@,110993,110991
212045,@,110994,110924
212046,%m,110994,110995
212047,@,110995,110925
212048,%m,110995,110997
212049,@,110996,110985
212050,@,110998,110924
212051,%m,110998,110999
212052,%m,110998,111000
212053,@,110999,110985
212054,@,111000,110925
212055,@,111001,110999
212056,@,111002,140948
212057,@,111003,110927
212058,@,111004,140948
212059,@,111005,140948
212060,%m,111005,111006
212061,@,111006,110925
212062,%m,111006,111007
212063,@,111007,110927
212064,@,111008,140948
212065,%m,111008,111009
212066,@,111009,110927
212067,%p,111009,111654
212068,@,111010,140948
212069,%m,111010,111011
212070,%m,111010,111012
212071,%m,111010,111015
212072,@,111011,110927
212073,@,111012,110924
212074,%m,111012,111013
212075,%m,111013,111014
212076,@,111014,111011
212077,@,111015,108809
212078,%m,111015,111016
212079,@,111016,110924
212080,%m,111016,111017
212081,@,111017,110925
212082,@,111018,140666
212083,%m,111018,111019
212084,@,111019,110927
212085,@,111020,108809
212086,%m,111020,111021
212087,@,111021,110927
212088,@,111022,110927
212089,%m,111022,111023
212090,%m,111022,111029
212091,@,111023,108809
212092,%m,111023,111024
212093,@,111024,110924
212094,%m,111024,111025
212095,@,111025,110925
212096,%m,111025,111026
212097,@,111026,110927
212098,@,111027,110925
212099,%m,111027,111028
212100,@,111028,110927
212101,@,111029,108809
212102,%m,111029,111030
212103,@,111030,110927
212104,@,111031,140944
212105,%m,111031,111032
212106,@,111032,110927
212107,@,111033,108809
212108,%m,111033,111034
212109,%m,111033,111060
212110,%m,111033,111067
212111,%m,111033,111095
212112,%m,111033,111105
212113,%m,111033,111115
212114,%m,111033,111160
212115,%p,111034,111050
212116,@,111035,111034
212117,%p,111035,111615
212118,%p,111035,138598
212119,@,111036,111035
212120,@,111037,111035
212121,@,111038,111035
212122,%p,111038,138607
212123,@,111039,111035
212124,@,111040,111035
212125,@,111041,109564
212126,%m,111041,111035
212127,%m,111041,111042
212128,@,111042,111034
212129,@,111043,111042
212130,@,111044,111042
212131,@,111045,111042
212132,@,111046,111035
212133,%p,111046,138599
212134,@,111047,111046
212135,@,111048,110138
212136,@,111049,111046
212137,%p,111049,129474
212138,@,111050,108753
212139,@,111051,111049
212140,@,111052,111046
212141,@,111054,111053
212142,@,111055,111053
212143,@,111056,111053
212144,@,111057,111046
212145,@,111058,111046
212146,@,111060,109563
212147,%m,111060,111061
212148,%m,111060,111064
212149,@,111061,109564
212150,%m,111061,111062
212151,@,111062,111035
212152,@,111063,111062
212153,%p,111063,129474
212154,@,111064,109564
212155,%m,111064,111065
212156,@,111065,111034
212157,@,111066,111034
212158,@,111067,109563
212159,%m,111067,111068
212160,%m,111067,111069
212161,%m,111067,111075
212162,%m,111067,111080
212163,%m,111067,111082
212164,%m,111067,111084
212165,%m,111067,111086
212166,%m,111067,111090
212167,@,111068,111066
212168,%p,111068,138614
212169,@,111069,109564
212170,%m,111069,111070
212171,@,111070,111068
212172,@,111071,111070
212173,@,111072,111070
212174,@,111073,111070
212175,@,111074,111070
212176,@,111075,109564
212177,%m,111075,111076
212178,@,111076,111068
212179,@,111077,111076
212180,@,111078,111077
212181,@,111079,111077
212182,@,111080,109564
212183,%m,111080,111081
212184,@,111081,111068
212185,@,111082,109564
212186,@,111083,111068
212187,@,111084,109564
212188,%m,111084,111085
212189,@,111085,111068
212190,@,111086,109564
212191,%m,111086,111087
212192,@,111087,111068
212193,@,111088,109564
212194,@,111089,111068
212195,@,111090,109564
212196,%m,111090,111091
212197,@,111091,111068
212198,@,111092,111091
212199,@,111093,111091
212200,@,111094,111091
212201,@,111095,109563
212202,%m,111095,111096
212203,%m,111095,111097
212204,%m,111095,111099
212205,%m,111095,111100
212206,@,111096,111034
212207,@,111097,109564
212208,%m,111097,111098
212209,@,111098,111034
212210,@,111099,109564
212211,@,111100,109564
212212,%m,111100,111101
212213,@,111101,111096
212214,@,111102,109564
212215,%m,111102,111103
212216,%m,111102,111104
212217,@,111103,111034
212218,@,111104,111103
212219,@,111105,109563
212220,%m,111105,111106
212221,%m,111105,111107
212222,%m,111105,111108
212223,%m,111105,111111
212224,%m,111105,111113
212225,@,111106,109564
212226,@,111108,109564
212227,%m,111108,111109
212228,@,111109,111107
212229,@,111110,111109
212230,@,111111,109564
212231,%m,111111,111112
212232,@,111113,109564
212233,%m,111113,111114
212234,@,111114,111107
212235,@,111115,109563
212236,%m,111115,111041
212237,%m,111115,111117
212238,%m,111115,111120
212239,%m,111115,111122
212240,%m,111115,111124
212241,%m,111115,111126
212242,%m,111115,111129
212243,%m,111115,111132
212244,%m,111115,111134
212245,%m,111115,111135
212246,%m,111115,111143
212247,%m,111115,111145
212248,%m,111115,111147
212249,%m,111115,111156
212250,@,111116,111066
212251,@,111117,109564
212252,%m,111117,111118
