id,lemma,synset,period,genre,notes
1412,19806,180267,,,
1413,19806,179018,,,
1414,19807,159676,,,
1415,19810,136005,,,
1416,19851,148776,,,
1418,19813,165683,,,
1419,19816,104978,,,
1420,19816,165441,,,
1421,19817,104765,,,
1422,19817,119178,,,
1423,19819,201710,,,
1425,19821,170616,,,
1426,19821,170614,,,
1427,19821,172916,,,
1428,19821,180851,,,
1429,19821,171688,,,
1430,19821,171429,,,
1432,19823,127991,,,
1433,19823,127987,,,
1434,19823,128049,,,
1435,19823,128107,,,
1436,19823,128264,,,
1437,19823,144452,,,
1439,19823,128257,,,
1440,19824,199935,,,
1441,19824,199933,,,
1442,19824,199603,,,
1443,19825,172916,,,
